Date,Issue,Code,Sector,Component Weight (TOPIX),New Index Series Code
20241031,"AIN HOLDINGS INC.",9627,"Retail Trade",0.0191%,TOPIX Mid400
20241031,"SAN HOLDINGS,INC.",9628,"Services",0.0025%,TOPIX Small 2
20241031,"PCA CORPORATION",9629,"Information & Communication",0.0033%,TOPIX Small 2
20241031,"Subaru Enterprise Co.,Ltd.",9632,"Services",0.0033%,TOPIX Small 2
20241031,"TOKYO THEATRES COMPANY,INCORPORATED",9633,"Services",0.0001%,TOPIX Small 2
20241031,"TANABE CONSULTING GROUP CO.,LTD.",9644,"Services",0.0013%,TOPIX Small 2
20241031,"BUSINESS BRAIN SHOWA・OTA INC.",9658,"Information & Communication",0.0021%,TOPIX Small 2
20241031,"NAGAWA CO.,Ltd",9663,"Services",0.0049%,TOPIX Small 1
20241031,"TOKYOTOKEIBA CO.,LTD.",9672,"Services",0.0081%,TOPIX Small 1
20241031,"Joban Kosan Co.,Ltd.",9675,"Services",0.0002%,TOPIX Small 2
20241031,"KANAMOTO CO.,LTD.",9678,"Services",0.0115%,TOPIX Small 1
20241031,"DTS CORPORATION",9682,"Information & Communication",0.0187%,TOPIX Small 1
20241031,"SQUARE ENIX HOLDINGS CO.,LTD.",9684,"Information & Communication",0.0779%,TOPIX Mid400
20241031,"COMPUTER ENGINEERING & CONSULTING LTD.",9692,"Information & Communication",0.0059%,TOPIX Small 1
20241031,"CAPCOM CO.,LTD.",9697,"Information & Communication",0.1580%,TOPIX Mid400
20241031,"NISHIO HOLDINGS CO.,LTD.",9699,"Services",0.0082%,TOPIX Small 1
20241031,"ISB CORPORATION",9702,"Information & Communication",0.0017%,TOPIX Small 2
20241031,"Agora Hospitality Group Co.,Ltd.",9704,"Services",0.0001%,TOPIX Small 2
20241031,"Japan Airport Terminal Co.,ltd.",9706,"Real Estate",0.0507%,TOPIX Mid400
20241031,"transcosmos inc.",9715,"Services",0.0113%,TOPIX Small 1
20241031,"NOMURA Co.,Ltd.",9716,"Services",0.0090%,TOPIX Small 1
20241031,"SCSK Corporation",9719,"Information & Communication",0.0608%,TOPIX Mid400
20241031,"FUJITA KANKO INC.",9722,"Services",0.0111%,TOPIX Small 1
20241031,"KNT-CT Holdings Co.,Ltd.",9726,"Services",0.0020%,TOPIX Small 2
20241031,"TOKAI Corp.",9729,"Services",0.0051%,TOPIX Small 2
20241031,"Hakuyosha Company,Ltd.",9731,"Services",0.0001%,TOPIX Small 2
20241031,"SECOM CO.,LTD.",9735,"Services",0.2960%,TOPIX Large70
20241031,"NSW Inc.",9739,"Information & Communication",0.0034%,TOPIX Small 2
20241031,"CENTRAL SECURITY PATROLS CO.,LTD.",9740,"Services",0.0040%,TOPIX Small 2
20241031,"INES Corporation",9742,"Information & Communication",0.0031%,TOPIX Small 2
20241031,"TANSEISHA CO.,LTD.",9743,"Services",0.0046%,TOPIX Small 1
20241031,"MEITEC Group Holdings Inc.",9744,"Services",0.0288%,TOPIX Mid400
20241031,"TKC Corporation",9746,"Information & Communication",0.0184%,TOPIX Small 1
20241031,"FUJI SOFT INCORPORATED",9749,"Information & Communication",0.0671%,TOPIX Mid400
20241031,"OYO Corporation",9755,"Services",0.0064%,TOPIX Small 2
20241031,"Funai Soken Holdings Incorporated",9757,"Services",0.0130%,TOPIX Small 1
20241031,"NSD CO.,LTD.",9759,"Information & Communication",0.0331%,TOPIX Mid400
20241031,"SHINGAKUKAI HOLDINGS CO.,LTD.",9760,"Services",0.0000%,TOPIX Small 2
20241031,"Marubeni Construction Material Lease Co.,Ltd.",9763,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"OHBA CO.,LTD.",9765,"Services",0.0002%,TOPIX Small 2
20241031,"KONAMI GROUP CORPORATION",9766,"Information & Communication",0.1370%,TOPIX Mid400
20241031,"IDEA Consultants,Inc.",9768,"Services",0.0002%,TOPIX Small 2
20241031,"GAKKYUSHA CO.,LTD.",9769,"Services",0.0020%,TOPIX Small 2
20241031,"AEON DELIGHT CO.,LTD.",9787,"Services",0.0124%,TOPIX Small 1
20241031,"NAC CO.,LTD.",9788,"Services",0.0015%,TOPIX Small 2
20241031,"Fukui Computer Holdings,Inc.",9790,"Information & Communication",0.0049%,TOPIX Small 1
20241031,"Daiseki Co.,Ltd.",9793,"Services",0.0251%,TOPIX Small 1
20241031,"STEP CO.,LTD.",9795,"Services",0.0020%,TOPIX Small 2
20241031,"SENSHU ELECTRIC CO.,LTD.",9824,"Wholesale Trade",0.0097%,TOPIX Small 1
20241031,"Genki Global Dining Concepts Corporation",9828,"Retail Trade",0.0062%,TOPIX Small 1
20241031,"TRUSCO NAKAYAMA CORPORATION",9830,"Wholesale Trade",0.0130%,TOPIX Small 1
20241031,"YAMADA HOLDINGS CO.,LTD.",9831,"Retail Trade",0.0369%,TOPIX Mid400
20241031,"AUTOBACS SEVEN CO.,LTD.",9832,"Wholesale Trade",0.0135%,TOPIX Small 1
20241031,"MORITO CO.,LTD.",9837,"Wholesale Trade",0.0031%,TOPIX Small 2
20241031,"ARCLANDS CORPORATION",9842,"Retail Trade",0.0136%,TOPIX Small 1
20241031,"Nitori Holdings Co.,Ltd.",9843,"Retail Trade",0.1919%,TOPIX Large70
20241031,"GOURMET KINEYA CO.,LTD.",9850,"Retail Trade",0.0023%,TOPIX Small 2
20241031,"AIGAN CO.,LTD.",9854,"Retail Trade",0.0000%,TOPIX Small 2
20241031,"KU HOLDINGS CO.,LTD.",9856,"Retail Trade",0.0017%,TOPIX Small 2
20241031,"YOSHINOYA HOLDINGS CO.,LTD.",9861,"Retail Trade",0.0333%,TOPIX Mid400
20241031,"KATO SANGYO CO.,LTD.",9869,"Wholesale Trade",0.0141%,TOPIX Small 1
20241031,"KITAKEI CO.,LTD.",9872,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"INNOTECH CORPORATION",9880,"Electric Appliances",0.0027%,TOPIX Small 2
20241031,"YELLOW HAT LTD.",9882,"Wholesale Trade",0.0120%,TOPIX Small 1
20241031,"MATSUYA FOODS HOLDINGS CO.,LTD.",9887,"Retail Trade",0.0087%,TOPIX Small 2
20241031,"JBCC Holdings Inc.",9889,"Information & Communication",0.0076%,TOPIX Small 1
20241031,"JK Holdings Co.,Ltd.",9896,"Wholesale Trade",0.0022%,TOPIX Small 2
20241031,"Sagami Holdings Corporation",9900,"Retail Trade",0.0078%,TOPIX Small 2
20241031,"NICHIDEN Corporation",9902,"Wholesale Trade",0.0050%,TOPIX Small 2
20241031,"MIROKU JYOHO SERVICE CO.,LTD.",9928,"Information & Communication",0.0043%,TOPIX Small 2
20241031,"KITAZAWA SANGYO CO.,LTD.",9930,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"SUGIMOTO & CO.,LTD.",9932,"Wholesale Trade",0.0034%,TOPIX Small 2
20241031,"INABA DENKISANGYO CO.,LTD.",9934,"Wholesale Trade",0.0295%,TOPIX Mid400
20241031,"OHSHO FOOD SERVICE CORP.",9936,"Retail Trade",0.0162%,TOPIX Small 1
20241031,"MINISTOP CO.,LTD.",9946,"Retail Trade",0.0040%,TOPIX Small 2
20241031,"ARCS COMPANY,LIMITED",9948,"Retail Trade",0.0117%,TOPIX Small 1
20241031,"VALOR HOLDINGS CO.,LTD.",9956,"Retail Trade",0.0110%,TOPIX Small 1
20241031,"TOTECH CORPORATION",9960,"Wholesale Trade",0.0073%,TOPIX Small 2
20241031,"MISUMI Group Inc.",9962,"Wholesale Trade",0.1045%,TOPIX Mid400
20241031,"ALTECH CO.,LTD.",9972,"Wholesale Trade",0.0000%,TOPIX Small 2
20241031,"Belc CO.,LTD.",9974,"Retail Trade",0.0089%,TOPIX Small 1
20241031,"DAISYO CORPORATION",9979,"Retail Trade",0.0017%,TOPIX Small 2
20241031,"Takihyo Co.,Ltd.",9982,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"FAST RETAILING CO.,LTD.",9983,"Retail Trade",0.7626%,TOPIX Core30
20241031,"SoftBank Group Corp.",9984,"Information & Communication",1.2162%,TOPIX Core30
20241031,"ZAOH COMPANY,LTD.",9986,"Wholesale Trade",0.0001%,TOPIX Small 2
20241031,"SUZUKEN CO.,LTD.",9987,"Wholesale Trade",0.0452%,TOPIX Mid400
20241031,"SUNDRUG CO.,LTD.",9989,"Retail Trade",0.0349%,TOPIX Mid400
20241031,"SAC'S BAR HOLDINGS INC.",9990,"Retail Trade",0.0024%,TOPIX Small 2
20241031,"GECOSS CORPORATION",9991,"Wholesale Trade",0.0016%,TOPIX Small 2
20241031,"YAMAZAWA CO.,LTD.",9993,"Retail Trade",0.0001%,TOPIX Small 2
20241031,"YAMAYA CORPORATION",9994,"Retail Trade",0.0002%,TOPIX Small 2
20241031,"BELLUNA CO.,LTD.",9997,"Retail Trade",0.0047%,TOPIX Small 1
